CH1,N,CH2
0.000010,5.000000,0.000000
0.000010,5.000000,-0.080000
0.000010,5.000000,0.000000
0.000010,5.000000,0.080000
0.000010,5.000000,0.000000
0.000010,5.000000,-0.080000
0.000010,5.000000,-0.080000
0.000010,5.000000,0.000000
0.000010,4.800000,0.000000
0.000010,5.000000,0.000000
0.000010,5.000000,0.080000
0.000010,5.000000,0.000000
0.000010,4.800000,0.000000
0.000010,5.000000,0.000000
0.000010,5.200000,0.000000
0.000010,5.200000,0.000000
0.000010,5.000000,0.080000
0.000010,5.200000,0.000000
0.000010,5.000000,0.000000
0.000010,4.800000,0.080000
0.000010,5.000000,0.000000
0.000010,5.200000,0.000000
0.000010,5.000000,0.000000
0.000010,4.800000,0.000000
0.000010,5.200000,-0.080000
0.000010,5.000000,0.000000
0.000010,5.000000,0.000000
0.000010,4.800000,0.080000
0.000010,5.000000,0.080000
0.000010,4.800000,0.000000
0.000010,4.800000,0.000000
0.000010,5.000000,-0.080000
0.000010,4.800000,0.080000
0.000010,5.000000,0.000000
0.000010,5.000000,0.000000
0.000010,5.000000,0.080000
0.000010,5.000000,0.000000
0.000010,5.000000,0.000000
0.000010,5.000000,0.080000
0.000010,4.800000,0.000000
0.000010,5.000000,0.080000
0.000011,5.200000,0.080000
0.000011,5.000000,0.000000
0.000011,5.000000,0.000000
0.000011,5.000000,0.000000
0.000011,5.000000,0.000000
0.000011,5.000000,0.000000
0.000011,4.800000,0.000000
0.000011,5.000000,0.000000
0.000011,5.200000,0.080000
0.000011,5.000000,0.080000
0.000011,5.000000,0.080000
0.000011,5.000000,-0.080000
0.000011,4.800000,0.080000
0.000011,4.800000,-0.080000
0.000011,5.000000,0.080000
0.000011,5.000000,0.000000
0.000011,5.000000,0.080000
0.000011,5.000000,0.000000
0.000011,5.000000,0.080000
0.000011,5.000000,0.080000
0.000011,5.000000,0.080000
0.000011,4.800000,0.000000
0.000011,4.800000,0.080000
0.000011,5.000000,0.000000
0.000011,4.800000,0.000000
0.000011,5.000000,0.000000
0.000011,5.200000,0.000000
0.000011,5.000000,0.000000
0.000011,4.800000,0.000000
0.000011,5.000000,0.000000
0.000011,4.800000,0.080000
0.000011,5.000000,0.000000
0.000011,5.000000,0.080000
0.000011,5.000000,0.080000
0.000011,5.000000,0.000000
0.000011,5.000000,0.080000
0.000011,4.800000,0.080000
0.000011,5.000000,0.000000
0.000011,4.800000,0.000000
0.000011,4.800000,0.000000
0.000011,4.800000,0.000000
0.000011,4.800000,0.080000
0.000011,4.800000,0.000000
0.000011,5.000000,0.080000
0.000011,4.800000,0.000000
0.000011,5.200000,0.000000
0.000011,5.200000,0.080000
0.000011,5.200000,-0.080000
0.000011,5.000000,0.000000
0.000011,5.000000,0.000000
0.000011,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,4.800000,0.080000
0.000012,4.600000,0.080000
0.000012,4.800000,0.000000
0.000012,4.800000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,4.800000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,-0.080000
0.000012,4.800000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.080000
0.000012,5.000000,0.000000
0.000012,4.800000,0.000000
0.000012,5.000000,0.080000
0.000012,4.800000,0.080000
0.000012,5.000000,0.000000
0.000012,5.200000,-0.080000
0.000012,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.080000
0.000012,5.200000,0.080000
0.000012,5.000000,0.000000
0.000012,5.200000,0.000000
0.000012,5.000000,0.080000
0.000012,5.200000,0.080000
0.000012,5.200000,0.080000
0.000012,5.000000,-0.080000
0.000012,5.200000,0.080000
0.000012,5.200000,0.080000
0.000012,5.000000,0.000000
0.000012,4.800000,0.000000
0.000012,4.800000,0.000000
0.000012,5.000000,0.000000
0.000012,4.800000,0.000000
0.000012,5.000000,0.000000
0.000012,4.800000,0.080000
0.000012,5.000000,-0.080000
0.000012,4.800000,-0.080000
0.000012,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.000000
0.000012,5.000000,0.080000
0.000012,5.200000,0.000000
0.000012,5.000000,0.000000
0.000013,5.000000,-0.080000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.080000
0.000013,5.000000,0.000000
0.000013,5.000000,0.080000
0.000013,5.200000,-0.080000
0.000013,5.000000,0.080000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.080000
0.000013,4.800000,-0.080000
0.000013,4.800000,0.080000
0.000013,5.000000,0.000000
0.000013,4.800000,0.080000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,4.800000,0.000000
0.000013,4.800000,0.080000
0.000013,5.000000,0.080000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,4.800000,0.000000
0.000013,5.000000,0.000000
0.000013,4.800000,0.000000
0.000013,4.800000,0.000000
0.000013,5.000000,0.000000
0.000013,4.800000,0.080000
0.000013,4.800000,0.000000
0.000013,4.800000,0.000000
0.000013,4.800000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.080000
0.000013,4.800000,0.000000
0.000013,5.000000,0.080000
0.000013,5.000000,0.080000
0.000013,4.800000,0.080000
0.000013,4.800000,0.000000
0.000013,5.000000,0.000000
0.000013,4.800000,0.000000
0.000013,4.800000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.080000
0.000013,5.000000,0.000000
0.000013,5.000000,0.080000
0.000013,5.000000,0.000000
0.000013,5.000000,0.000000
0.000013,5.000000,0.080000
0.000014,5.000000,0.080000
0.000014,4.800000,0.000000
0.000014,3.800000,0.160000
0.000014,3.000000,-0.080000
0.000014,2.200000,0.000000
0.000014,0.600000,-0.400000
0.000014,-0.600000,-0.640000
0.000014,-1.600000,-0.880000
0.000014,-2.400000,-1.040000
0.000014,-2.200000,-1.280000
0.000014,-1.800000,-1.120000
0.000014,-1.200000,-1.360000
0.000014,-0.400000,-1.200000
0.000014,0.200000,-1.280000
0.000014,1.000000,-1.120000
0.000014,1.200000,-1.200000
0.000014,1.400000,-1.280000
0.000014,1.000000,-1.360000
0.000014,0.800000,-1.440000
0.000014,0.400000,-1.600000
0.000014,-0.200000,-1.680000
0.000014,-0.400000,-1.840000
0.000014,-0.600000,-1.920000
0.000014,-0.800000,-2.000000
0.000014,-0.800000,-2.160000
0.000014,-0.400000,-2.080000
0.000014,-0.200000,-2.160000
0.000014,0.000000,-2.240000
0.000014,0.200000,-2.240000
0.000014,0.200000,-2.160000
0.000014,0.200000,-2.320000
0.000014,0.400000,-2.320000
0.000014,0.200000,-2.320000
0.000014,0.200000,-2.400000
0.000014,0.200000,-2.480000
0.000014,0.000000,-2.480000
0.000014,-0.200000,-2.560000
0.000014,-0.200000,-2.640000
0.000014,-0.200000,-2.720000
0.000014,0.000000,-2.720000
0.000014,-0.200000,-2.720000
0.000014,0.000000,-2.720000
0.000014,0.200000,-2.720000
0.000014,0.200000,-2.800000
0.000014,0.200000,-2.800000
0.000014,0.200000,-2.880000
0.000014,0.200000,-2.880000
0.000014,0.000000,-2.960000
0.000014,0.200000,-2.880000
0.000014,0.000000,-2.880000
0.000015,-0.200000,-2.960000
0.000015,0.000000,-2.960000
0.000015,0.000000,-2.960000
0.000015,0.000000,-3.040000
0.000015,0.000000,-2.960000
0.000015,0.000000,-3.120000
0.000015,0.000000,-3.040000
0.000015,0.000000,-2.960000
0.000015,0.200000,-3.040000
0.000015,0.000000,-3.040000
0.000015,-0.200000,-3.120000
0.000015,0.000000,-3.200000
0.000015,0.200000,-3.120000
0.000015,0.000000,-3.120000
0.000015,-0.200000,-3.120000
0.000015,-0.200000,-3.120000
0.000015,0.000000,-3.120000
0.000015,0.200000,-3.120000
0.000015,0.200000,-3.120000
0.000015,0.000000,-3.120000
0.000015,0.200000,-3.120000
0.000015,0.000000,-3.120000
0.000015,0.000000,-3.120000
0.000015,0.200000,-3.040000
0.000015,0.000000,-3.120000
0.000015,0.200000,-3.120000
0.000015,0.000000,-3.040000
0.000015,0.000000,-3.200000
0.000015,0.200000,-3.120000
0.000015,0.000000,-3.040000
0.000015,0.000000,-3.120000
0.000015,-0.200000,-3.040000
0.000015,0.000000,-2.960000
0.000015,0.200000,-3.120000
0.000015,0.200000,-2.960000
0.000015,-0.200000,-2.960000
0.000015,-0.200000,-3.040000
0.000015,0.000000,-3.040000
0.000015,0.000000,-2.960000
0.000015,0.000000,-2.960000
0.000015,0.000000,-2.960000
0.000015,0.200000,-3.040000
0.000015,0.200000,-2.960000
0.000015,0.000000,-2.960000
0.000015,0.000000,-2.960000
0.000015,0.000000,-2.880000
0.000015,0.200000,-2.880000
0.000015,0.000000,-2.880000
0.000015,0.000000,-2.880000
0.000016,0.000000,-2.880000
0.000016,0.200000,-2.880000
0.000016,0.000000,-2.880000
0.000016,0.000000,-2.800000
0.000016,0.200000,-2.800000
0.000016,0.000000,-2.720000
0.000016,0.000000,-2.720000
0.000016,0.000000,-2.720000
0.000016,-0.200000,-2.640000
0.000016,0.000000,-2.640000
0.000016,0.200000,-2.640000
0.000016,0.000000,-2.640000
0.000016,0.000000,-2.640000
0.000016,0.200000,-2.560000
0.000016,0.000000,-2.560000
0.000016,0.000000,-2.560000
0.000016,0.000000,-2.560000
0.000016,0.000000,-2.560000
0.000016,0.000000,-2.560000
0.000016,0.000000,-2.480000
0.000016,0.200000,-2.480000
0.000016,0.000000,-2.480000
0.000016,0.200000,-2.400000
0.000016,0.200000,-2.400000
0.000016,0.000000,-2.400000
0.000016,0.000000,-2.400000
0.000016,0.000000,-2.320000
0.000016,0.000000,-2.320000
0.000016,0.000000,-2.240000
0.000016,0.000000,-2.240000
0.000016,0.200000,-2.240000
0.000016,-0.200000,-2.160000
0.000016,-0.200000,-2.240000
0.000016,0.000000,-2.240000
0.000016,0.000000,-2.080000
0.000016,0.000000,-2.160000
0.000016,0.000000,-2.160000
0.000016,0.000000,-2.080000
0.000016,0.000000,-2.160000
0.000016,0.200000,-2.000000
0.000016,0.000000,-2.000000
0.000016,0.200000,-2.080000
0.000016,0.000000,-1.920000
0.000016,0.000000,-2.000000
0.000016,-0.200000,-2.000000
0.000016,0.000000,-1.920000
0.000016,0.000000,-1.840000
0.000016,0.400000,-1.840000
0.000016,0.000000,-1.840000
0.000016,0.200000,-1.840000
0.000016,0.000000,-1.840000
0.000017,0.200000,-1.760000
0.000017,0.200000,-1.840000
0.000017,0.000000,-1.760000
0.000017,0.000000,-1.680000
0.000017,0.200000,-1.680000
0.000017,-0.200000,-1.680000
0.000017,0.000000,-1.600000
0.000017,0.000000,-1.680000
0.000017,0.000000,-1.680000
0.000017,-0.200000,-1.680000
0.000017,0.000000,-1.520000
0.000017,0.000000,-1.600000
0.000017,0.000000,-1.520000
0.000017,0.200000,-1.520000
0.000017,0.200000,-1.520000
0.000017,0.200000,-1.520000
0.000017,0.000000,-1.440000
0.000017,0.200000,-1.440000
0.000017,0.000000,-1.440000
0.000017,0.200000,-1.280000
0.000017,0.200000,-1.280000
0.000017,0.000000,-1.280000
0.000017,0.200000,-1.280000
0.000017,0.200000,-1.280000
0.000017,-0.200000,-1.280000
0.000017,0.000000,-1.280000
0.000017,0.000000,-1.200000
0.000017,0.200000,-1.280000
0.000017,0.000000,-1.200000
0.000017,0.200000,-1.120000
0.000017,0.200000,-1.200000
0.000017,0.000000,-1.120000
0.000017,0.200000,-1.120000
0.000017,0.200000,-1.120000
0.000017,0.000000,-1.120000
0.000017,0.200000,-1.040000
0.000017,0.000000,-1.040000
0.000017,0.000000,-1.040000
0.000017,-0.200000,-1.040000
0.000017,0.000000,-0.960000
0.000017,0.000000,-0.960000
0.000017,0.000000,-1.040000
0.000017,0.200000,-0.960000
0.000017,0.200000,-0.960000
0.000017,0.000000,-0.880000
0.000017,0.200000,-0.960000
0.000017,0.000000,-0.880000
0.000017,0.000000,-0.880000
0.000017,0.000000,-0.800000
0.000018,0.200000,-0.800000
0.000018,0.000000,-0.800000
0.000018,0.200000,-0.800000
0.000018,0.000000,-0.800000
0.000018,0.000000,-0.800000
0.000018,0.200000,-0.720000
0.000018,0.000000,-0.720000
0.000018,0.000000,-0.800000
0.000018,0.000000,-0.640000
0.000018,0.000000,-0.720000
0.000018,0.000000,-0.640000
0.000018,0.000000,-0.720000
0.000018,0.200000,-0.640000
0.000018,0.000000,-0.560000
0.000018,0.000000,-0.640000
0.000018,0.000000,-0.640000
0.000018,0.000000,-0.640000
0.000018,0.000000,-0.640000
0.000018,0.200000,-0.560000
0.000018,-0.200000,-0.560000
0.000018,0.000000,-0.560000
0.000018,0.200000,-0.560000
0.000018,0.000000,-0.560000
0.000018,-0.200000,-0.480000
0.000018,0.000000,-0.480000
0.000018,0.000000,-0.400000
0.000018,0.200000,-0.480000
0.000018,0.200000,-0.480000
0.000018,0.000000,-0.480000
0.000018,0.000000,-0.480000
0.000018,0.000000,-0.400000
0.000018,0.200000,-0.400000
0.000018,0.200000,-0.400000
0.000018,0.000000,-0.400000
0.000018,0.000000,-0.400000
0.000018,0.000000,-0.400000
0.000018,0.000000,-0.320000
0.000018,0.000000,-0.480000
0.000018,0.000000,-0.320000
0.000018,0.000000,-0.320000
0.000018,0.000000,-0.320000
0.000018,0.200000,-0.320000
0.000018,0.200000,-0.400000
0.000018,0.000000,-0.320000
0.000018,0.200000,-0.320000
0.000018,0.000000,-0.240000
0.000018,0.000000,-0.240000
0.000018,0.000000,-0.240000
0.000018,0.000000,-0.240000
0.000018,0.000000,-0.240000
0.000018,0.000000,-0.240000
0.000019,0.000000,-0.240000
0.000019,0.000000,-0.240000
0.000019,0.000000,-0.160000
0.000019,0.000000,-0.240000
0.000019,0.000000,-0.160000
0.000019,0.000000,-0.160000
0.000019,-0.200000,-0.240000
0.000019,0.000000,-0.240000
0.000019,0.000000,-0.240000
0.000019,0.000000,-0.160000
0.000019,0.400000,-0.240000
0.000019,0.000000,-0.240000
0.000019,0.200000,-0.160000
0.000019,-0.200000,-0.160000
0.000019,0.200000,-0.160000
0.000019,0.200000,-0.160000
0.000019,0.200000,-0.160000
0.000019,0.200000,-0.160000
0.000019,0.000000,-0.080000
0.000019,0.000000,-0.080000
0.000019,0.000000,-0.080000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000019,0.200000,-0.080000
0.000019,-0.200000,-0.160000
0.000019,0.000000,-0.080000
0.000019,0.200000,0.000000
0.000019,0.400000,-0.080000
0.000019,0.000000,-0.080000
0.000019,0.200000,0.000000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000019,0.200000,-0.080000
0.000019,-0.200000,0.000000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000019,0.200000,0.000000
0.000019,0.000000,-0.080000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000019,0.200000,0.000000
0.000019,0.000000,-0.080000
0.000019,0.000000,-0.080000
0.000019,-0.200000,0.080000
0.000019,0.000000,0.000000
0.000019,0.000000,0.000000
0.000020,0.000000,0.080000
0.000020,0.200000,0.080000
0.000020,0.200000,0.000000
0.000020,0.000000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.000000
0.000020,0.000000,0.080000
0.000020,0.000000,-0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.160000
0.000020,-0.200000,0.080000
0.000020,0.000000,0.160000
0.000020,0.200000,0.000000
0.000020,0.200000,0.080000
0.000020,-0.200000,0.080000
0.000020,0.000000,0.160000
0.000020,0.000000,0.160000
0.000020,0.000000,0.000000
0.000020,0.000000,0.000000
0.000020,0.000000,0.080000
0.000020,0.200000,0.080000
0.000020,0.200000,0.080000
0.000020,0.200000,0.080000
0.000020,0.000000,0.000000
0.000020,0.000000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.000000
0.000020,0.000000,0.080000
0.000020,-0.200000,0.080000
0.000020,0.000000,0.080000
0.000020,0.000000,0.160000
0.000020,0.200000,0.160000
0.000020,0.000000,0.000000
0.000020,0.000000,0.080000
0.000020,0.000000,0.160000
0.000020,0.000000,0.080000
0.000020,0.000000,0.160000
0.000020,-0.200000,0.080000
0.000020,0.200000,0.080000
0.000020,0.200000,0.080000
0.000020,0.000000,0.080000
0.000020,-0.200000,0.080000
0.000020,0.200000,0.080000
0.000020,0.000000,0.080000
0.000020,0.200000,0.080000
0.000021,0.000000,0.160000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.000000,0.080000
0.000021,-0.200000,0.160000
0.000021,0.200000,0.080000
0.000021,0.000000,0.080000
0.000021,0.200000,0.160000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.000000,0.080000
0.000021,0.000000,0.080000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.000000,0.080000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.200000,0.080000
0.000021,0.000000,0.160000
0.000021,0.000000,0.160000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.200000,0.080000
0.000021,0.000000,0.000000
0.000021,0.400000,0.160000
0.000021,-0.200000,0.160000
0.000021,0.000000,0.160000
0.000021,0.000000,0.160000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.000000,0.160000
0.000021,0.000000,0.080000
0.000021,0.000000,0.080000
0.000021,0.000000,0.080000
0.000021,0.000000,0.080000
0.000021,0.000000,0.160000
0.000021,-0.200000,0.160000
0.000021,0.000000,0.080000
0.000021,0.200000,0.080000
0.000021,0.200000,0.080000
0.000021,0.000000,0.080000
0.000021,0.200000,0.080000
0.000021,0.200000,0.000000
0.000021,0.000000,0.000000
0.000021,0.000000,0.080000
0.000021,0.000000,0.160000
0.000021,-0.200000,0.080000
0.000021,0.000000,0.080000
0.000021,0.200000,0.080000
0.000022,0.200000,0.080000
0.000022,0.000000,0.080000
0.000022,0.000000,0.080000
0.000022,0.000000,0.000000
0.000022,0.000000,0.080000
0.000022,-0.200000,0.080000
0.000022,0.000000,0.160000
0.000022,0.000000,0.080000
0.000022,0.200000,0.080000
0.000022,0.000000,0.160000
0.000022,-0.200000,0.160000
0.000022,0.000000,0.000000
0.000022,0.200000,0.080000
0.000022,0.000000,0.080000
0.000022,0.000000,0.080000
0.000022,0.200000,0.080000
0.000022,0.000000,0.080000
0.000022,0.000000,0.080000
0.000022,0.000000,0.160000
0.000022,0.000000,0.160000
0.000022,0.000000,0.080000
0.000022,0.200000,0.080000
0.000022,0.000000,0.080000
0.000022,0.200000,0.080000
0.000022,0.000000,0.080000
0.000022,0.200000,0.080000
0.000022,0.000000,0.000000
0.000022,0.000000,0.080000
0.000022,0.000000,0.080000
0.000022,-0.200000,0.080000
0.000022,0.000000,0.080000
0.000022,0.000000,0.000000
0.000022,0.000000,0.000000
0.000022,0.000000,0.160000
0.000022,0.200000,0.000000
0.000022,-0.200000,0.080000
0.000022,0.000000,0.080000
0.000022,0.200000,0.160000
0.000022,0.200000,0.000000
0.000022,0.000000,0.160000
0.000022,0.000000,0.000000
0.000022,0.200000,0.160000
0.000022,0.000000,0.000000
0.000022,0.200000,0.080000
0.000022,0.200000,0.080000
0.000022,0.200000,0.000000
0.000022,0.200000,0.000000
0.000022,0.000000,0.080000
0.000022,0.000000,0.080000
0.000023,-0.200000,0.000000
0.000023,0.000000,0.080000
0.000023,0.000000,0.160000
0.000023,0.200000,0.080000
0.000023,0.200000,0.000000
0.000023,0.200000,0.000000
0.000023,0.200000,0.000000
0.000023,0.000000,-0.080000
0.000023,0.000000,0.080000
0.000023,0.200000,0.080000
0.000023,0.200000,0.000000
0.000023,0.000000,0.000000
0.000023,0.200000,0.080000
0.000023,0.000000,0.080000
0.000023,0.200000,0.080000
0.000023,0.200000,0.000000
0.000023,0.000000,0.000000
0.000023,0.000000,0.080000
0.000023,0.000000,0.080000
0.000023,0.000000,0.000000
0.000023,0.200000,0.000000
0.000023,0.000000,0.080000
0.000023,0.000000,0.000000
0.000023,0.000000,0.000000
0.000023,0.000000,0.000000
0.000023,0.200000,0.080000
0.000023,0.000000,0.080000
0.000023,0.200000,0.080000
0.000023,-0.200000,0.000000
0.000023,0.000000,0.000000
0.000023,0.200000,0.080000
0.000023,0.000000,0.000000
0.000023,0.000000,0.000000
0.000023,-0.200000,-0.080000
0.000023,0.000000,0.000000
0.000023,0.000000,-0.080000
0.000023,0.000000,0.080000
0.000023,-0.200000,0.080000
0.000023,0.000000,0.080000
0.000023,0.000000,0.080000
0.000023,0.200000,0.080000
0.000023,0.200000,0.000000
0.000023,0.000000,0.000000
0.000023,0.200000,0.000000
0.000023,0.000000,0.000000
0.000023,0.000000,0.000000
0.000023,0.000000,0.000000
0.000023,0.000000,0.000000
0.000023,0.200000,0.080000
0.000023,0.200000,0.000000
0.000023,0.200000,-0.080000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,-0.200000,-0.080000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.200000,0.000000
0.000024,0.000000,0.080000
0.000024,0.000000,0.080000
0.000024,0.200000,-0.080000
0.000024,0.200000,0.000000
0.000024,0.200000,0.000000
0.000024,0.000000,0.000000
0.000024,-0.200000,0.080000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,0.080000
0.000024,0.000000,0.080000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.200000,-0.080000
0.000024,0.200000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,-0.080000
0.000024,-0.200000,0.000000
0.000024,0.200000,0.000000
0.000024,-0.200000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,-0.080000
0.000024,0.000000,0.000000
0.000024,0.200000,0.000000
0.000024,0.000000,-0.080000
0.000024,-0.200000,0.000000
0.000024,0.000000,-0.080000
0.000024,0.200000,0.000000
0.000024,0.000000,0.000000
0.000024,0.200000,0.080000
0.000024,0.200000,0.000000
0.000024,-0.200000,0.080000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,0.000000
0.000024,0.000000,-0.080000
0.000024,0.200000,0.000000
0.000024,0.000000,0.000000
0.000025,0.200000,0.080000
0.000025,-0.200000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,-0.080000
0.000025,0.200000,-0.080000
0.000025,0.000000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,-0.080000
0.000025,0.000000,0.000000
0.000025,0.200000,0.000000
0.000025,-0.200000,0.080000
0.000025,0.000000,-0.080000
0.000025,0.200000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,0.000000
0.000025,0.200000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,0.000000
0.000025,0.000000,-0.080000
0.000025,0.200000,0.000000
0.000025,0.000000,-0.080000
0.000025,0.200000,0.000000
